index,Order,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
4793,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.0120825,490.4743092,621.2531155,Ex,Y,SBrkr,941,0,848,1.001999046,2,0,3,1,TA,5,0,1.998003163,378.4787641,Y,0,0,7,2007,WD ,Normal,158000
4794,228,60,RL,9100,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1997,2004,Gable,VinylSd,VinylSd,Gd,PConc,897.8469234,204.5648838,595.8658675,Ex,Y,SBrkr,864,0,1456,0.001999167,2,1,3,1,Gd,7,1,1.99800097,367.6686981,Y,0,0,7,2006,WD ,Normal,181000
4795,786,20,RL,6000,Reg,Bnk,Inside,Crawfor,1Fam,1Story,5,5,1950,1950,Gable,Wd Sdng,Wd Sdng,TA,Slab,0.000796064,146.2560642,555.9640562,TA,N,SBrkr,864,0,864,0.001999818,1,0,3,1,TA,9,0,0.998006998,180.0461642,Y,0,0,4,2008,WD ,Normal,110000
4797,2447,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.2908787,489.4418165,622.550465,Ex,Y,SBrkr,941,0,2358,1.001999124,2,0,3,1,TA,5,0,1.998003463,379.3254402,Y,0,0,7,2007,WD ,Normal,158000
4798,2284,30,RL,1680,Reg,Lvl,Inside,BrkSide,1Fam,1Story,6,5,2004,1950,Gable,MetalSd,MetalSd,TA,PConc,984.4740601,520.9032741,1155.055717,TA,Y,SBrkr,1728,0,1728,0.001999964,1,0,2,1,TA,5,0,1.998001051,379.5609632,Y,0,0,5,2008,WD ,Normal,170000
4799,2447,85,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,SFoyer,5,5,1968,2006,Gable,MetalSd,HdBoard,TA,CBlock,970.8942204,128.5046087,600.781406,TA,Y,SBrkr,1220,0,1092,1.001999941,1,0,2,1,TA,6,0,1.99800327,380.4311853,Y,0,0,6,2009,WD ,Normal,140000
4800,839,30,RL,1680,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1995,1950,Gable,MetalSd,MetalSd,TA,CBlock,526.3393013,798.9219518,553.264989,TA,Y,SBrkr,816,0,1040,0.00199981,1,0,2,1,TA,5,0,0.998002081,181.8706549,Y,0,0,7,2008,WD ,Normal,115000
4801,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,550.5295201,491.9399048,622.4813411,Ex,Y,SBrkr,941,0,2358,1.001999055,2,0,3,1,TA,6,0,1.998002459,379.4045935,Y,0,0,7,2007,WD ,Normal,158000
4803,754,120,RL,3907,Reg,Lvl,Inside,Mitchel,TwnhsE,1Story,5,5,2006,2002,Gable,VinylSd,VinylSd,Gd,PConc,1660.324596,452.2033572,1243.417358,Ex,Y,SBrkr,1646,0,1680,1.001999753,2,0,3,1,Gd,5,1,1.998003908,430.9243923,Y,0,0,7,2007,WD ,Normal,149300
4804,2284,70,RM,1680,Reg,Lvl,Inside,MeadowV,1Fam,2Story,4,6,1910,1950,Gable,CemntBd,CmentBd,TA,BrkTil,0.001065312,490.9862561,556.6692249,Ex,Y,SBrkr,672,0,1092,0.001999078,1,0,3,1,TA,6,0,-0.001998434,-0.001378819,Y,0,0,5,2008,WD ,Normal,130000
4805,754,60,RL,9600,Reg,Lvl,Inside,NoRidge,1Fam,2Story,7,5,2003,2006,Gable,HdBoard,HdBoard,Gd,PConc,1014.068998,504.7004466,850.2758013,Ex,Y,SBrkr,864,0,864,1.001999104,2,1,4,1,Gd,7,1,1.998007605,375.3875101,Y,0,0,6,2006,WD ,Normal,130000
4808,2163,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1950,1954,Hip,MetalSd,Wd Sdng,TA,CBlock,900.6128802,834.5166606,880.4060001,TA,Y,SBrkr,1026,0,864,0.001999551,1,0,3,1,TA,6,1,1.998001576,379.6411965,Y,0,0,6,2007,WD ,Normal,140000
4809,754,120,RL,4923,Reg,Lvl,Corner,CollgCr,1Fam,2Story,8,5,2004,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.000665984,1779.403312,1189.689362,Ex,Y,SBrkr,864,0,864,0.001999943,2,0,3,1,Gd,9,0,2.998003121,623.3658158,Y,0,0,6,2006,WD ,Normal,145000
4810,378,60,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,552.5809124,490.454993,618.3034297,Ex,Y,SBrkr,930,0,1456,0.001999226,2,0,3,1,TA,5,0,1.998003009,379.4506323,Y,0,0,7,2007,WD ,Normal,158000
4812,70,160,RL,1680,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,1970,1976,Gable,HdBoard,HdBoard,TA,CBlock,559.1105183,494.7309568,551.1685731,Gd,Y,SBrkr,672,0,1092,0.001997982,2,1,3,1,TA,6,1,-0.001995747,-0.001846537,Y,0,0,6,2006,WD ,Normal,165000
4813,1027,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,558.0126942,488.735254,622.3683159,Ex,Y,SBrkr,941,0,1733,1.001999086,2,0,3,1,TA,5,0,1.998003314,379.1041001,Y,0,0,7,2007,WD ,Normal,158000
4814,2284,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1976,1950,Gable,MetalSd,MetalSd,TA,CBlock,556.8455303,505.1664659,618.3926532,Gd,Y,SBrkr,864,0,864,1.001997834,1,0,3,1,TA,7,0,0.998004432,195.7617448,Y,0,0,7,2006,WD ,Normal,140000
4818,1464,60,RL,8400,Reg,Lvl,Inside,SawyerW,1Fam,2Story,6,5,2007,2005,Gable,HdBoard,HdBoard,Gd,PConc,1033.915269,473.840754,1186.297959,Ex,Y,SBrkr,832,0,1040,1.001999617,2,1,3,1,Gd,7,1,1.998000729,370.0792051,Y,0,0,6,2006,WD ,Normal,145000
4821,1482,20,RL,6120,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,8,1976,1976,Gable,VinylSd,Plywood,TA,PConc,512.7749754,221.7579498,856.991531,Gd,Y,SBrkr,864,0,864,1.001997273,1,0,3,1,Gd,6,1,0.998003646,192.8111208,Y,0,0,6,2009,WD ,Normal,110000
4822,326,20,RL,8400,Reg,Lvl,Inside,Somerst,1Fam,1Story,5,5,1994,2007,Gable,HdBoard,HdBoard,TA,CBlock,615.957992,368.7465053,614.1707284,TA,Y,SBrkr,864,0,864,0.001997923,2,0,3,1,TA,6,0,0.998007485,191.2357658,Y,0,0,7,2006,WD ,Normal,110000
4823,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,552.1343614,490.5024122,621.1252634,Ex,Y,SBrkr,941,0,1733,1.001999057,2,0,3,1,TA,5,0,1.998003625,379.9809987,Y,0,0,7,2007,WD ,Normal,158000
4824,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,566.1951945,488.7261788,621.1172983,Ex,Y,SBrkr,941,0,2358,0.001999496,2,0,3,1,TA,5,0,1.998003011,376.8144205,Y,0,0,7,2007,WD ,Normal,158000
4826,754,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1955,2005,Gable,VinylSd,VinylSd,TA,PConc,975.0849883,190.9498823,854.4346531,TA,Y,SBrkr,864,0,864,0.001999733,2,1,3,1,TA,7,0,1.998009301,389.1495085,Y,0,0,7,2006,WD ,Normal,140000
4827,754,120,RL,6120,IR1,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2004,2006,Gable,VinylSd,VinylSd,Gd,PConc,512.8919681,1767.223766,1215.564971,Ex,Y,SBrkr,1125,0,1040,0.001999969,2,0,3,1,Gd,6,1,1.998001013,383.9181611,Y,0,0,7,2009,WD ,Normal,145000
4829,99,90,RL,3907,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,1993,2009,Gable,VinylSd,VinylSd,TA,PConc,484.7282496,524.7608509,879.4681061,Ex,Y,SBrkr,630,0,987,0.00199984,2,0,3,1,TA,6,0,1.998001225,413.0686386,Y,0,0,6,2008,WD ,Normal,115000
4831,2203,90,RM,6000,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,2004,2005,Gable,VinylSd,VinylSd,TA,PConc,623.7303326,180.3796604,637.8153882,Ex,Y,SBrkr,680,0,1525,0.001999917,2,0,3,1,TA,7,0,-0.001998716,-0.001513894,Y,0,0,6,2009,WD ,Normal,130000
4832,2447,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,554.0252417,487.1694426,609.67113,Ex,Y,SBrkr,864,0,1456,0.001999414,2,1,3,1,TA,5,0,1.998001963,374.1016796,Y,0,0,7,2007,WD ,Normal,158000
4835,2163,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2005,1950,Gable,VinylSd,VinylSd,TA,PConc,553.0148561,493.2182052,620.3523171,Ex,Y,SBrkr,930,0,2358,1.001999116,2,0,3,1,TA,6,0,1.998003508,380.1655469,Y,0,0,7,2007,WD ,Normal,158000
4839,70,20,RL,8400,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,5,1961,1950,Gable,Wd Sdng,VinylSd,TA,PConc,995.7835115,174.787745,577.1461322,TA,Y,SBrkr,1040,0,1040,1.00199986,1,0,3,1,TA,5,0,1.998004094,407.0172673,Y,0,0,6,2006,WD ,Normal,115000
4841,1464,60,RL,8400,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,967.5731232,135.2711544,560.8571019,Ex,Y,SBrkr,672,0,1456,1.001999705,2,0,3,1,Gd,7,1,1.998002523,377.5684923,Y,0,0,6,2007,WD ,Normal,181000
4845,1464,60,RL,9600,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1968,1998,Gable,VinylSd,VinylSd,Gd,PConc,904.4528827,165.9777484,559.9771322,Ex,Y,SBrkr,728,0,1456,1.001998733,2,1,3,1,Gd,7,0,1.998001237,372.7762903,Y,0,48,7,2007,WD ,Normal,181000
4849,326,20,RL,6000,Reg,Lvl,Inside,Crawfor,1Fam,1Story,6,5,1976,2007,Gable,Plywood,VinylSd,TA,CBlock,585.7916252,165.8465942,593.4017131,Ex,Y,SBrkr,1652,0,848,1.001999442,1,0,3,1,Gd,5,1,1.998003741,375.0523671,Y,0,0,7,2006,WD ,Normal,140000
4850,1464,60,RL,11700,Reg,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2008,2004,Gable,MetalSd,MetalSd,Gd,PConc,986.0549432,501.0580174,590.9233301,Ex,Y,SBrkr,864,0,1456,1.001999874,2,1,3,1,Gd,8,1,2.998006287,383.6723289,Y,0,0,6,2007,WD ,Normal,155000
4851,786,20,RL,9600,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1954,1950,Gable,VinylSd,VinylSd,TA,CBlock,567.5929012,197.6272592,587.782988,TA,Y,SBrkr,864,0,864,0.001999518,1,0,3,1,TA,5,0,0.998002497,190.9762588,Y,0,0,8,2006,WD ,Normal,153000
4852,2447,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,552.3593765,486.0249889,616.2183631,Ex,Y,SBrkr,864,0,1416,1.001999268,2,0,3,1,TA,5,0,1.998002648,379.3227357,Y,0,0,7,2006,WD ,Normal,158000
4853,378,20,RL,6000,IR1,Lvl,Inside,Gilbert,1Fam,1Story,5,5,1994,2002,Gable,VinylSd,VinylSd,TA,PConc,985.8636663,179.719449,616.6965465,Ex,Y,SBrkr,864,0,864,1.001999244,1,0,3,1,TA,7,1,1.998004259,183.0991433,Y,0,0,7,2009,WD ,Normal,140000
4854,1293,160,FV,9600,Reg,Lvl,Inside,Somerst,1Fam,2Story,5,5,2006,2009,Gable,VinylSd,VinylSd,Gd,PConc,957.2283502,494.5269026,555.6988538,Ex,Y,SBrkr,1721,0,1040,1.001998892,2,1,3,1,Gd,5,1,1.998000396,371.3337867,Y,0,0,5,2007,WD ,Normal,290000
4855,2163,20,RL,6000,Reg,Lvl,Inside,SawyerW,1Fam,1Story,5,5,1970,2005,Gable,VinylSd,VinylSd,TA,PConc,585.5038406,193.1221892,1290.054417,Ex,Y,SBrkr,768,0,1525,1.001999905,2,0,3,1,Gd,7,0,1.998001729,426.6882182,Y,0,0,7,2008,WD ,Normal,185000
4856,2284,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1976,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001168549,148.6339547,-164.801137,TA,Y,SBrkr,672,0,1092,0.001999755,1,0,3,1,TA,6,0,1.998002275,366.2696984,Y,0,0,6,2009,WD ,Normal,108000
4858,632,20,RL,6120,Reg,Lvl,Inside,ClearCr,1Fam,1Story,5,5,1994,1950,Gable,VinylSd,VinylSd,TA,PConc,471.2904446,93.91142623,611.6387029,Ex,Y,SBrkr,1382,0,864,0.001999559,1,0,3,1,TA,6,0,0.998005198,194.7821649,Y,0,0,4,2007,WD ,Normal,110000
4859,350,80,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,SLvl,6,5,1910,2007,Gable,VinylSd,Plywood,TA,CBlock,583.9406153,508.1219496,569.7241274,Gd,Y,SBrkr,864,0,864,0.001999555,1,0,3,1,TA,6,0,1.998002503,196.2436427,Y,0,0,10,2008,WD ,Normal,145000
4861,1464,60,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,TA,PConc,0.001085024,1072.837714,555.7640512,Ex,Y,SBrkr,864,0,1456,0.001999872,2,1,3,1,Gd,7,1,1.998002315,387.1925798,Y,0,0,7,2007,New,Partial,145000
4862,350,120,RL,1680,IR1,Lvl,Inside,OldTown,TwnhsE,1Story,6,5,1976,2007,Gable,VinylSd,VinylSd,TA,CBlock,643.3038036,160.3486562,571.141981,Ex,Y,SBrkr,672,0,987,1.001999636,2,0,2,1,Gd,6,1,1.998000996,379.0269551,Y,0,0,6,2009,WD ,Normal,130000
4864,2589,20,RL,9000,IR1,Lvl,Inside,Timber,1Fam,1Story,5,5,2002,2007,Gable,VinylSd,VinylSd,TA,PConc,0.001104507,1808.857023,1292.505862,Ex,Y,SBrkr,1056,0,864,0.001999908,2,0,3,1,Gd,7,1,2.998005098,616.7252449,Y,0,0,5,2006,New,Normal,145000
4867,326,20,RL,6000,Reg,Lvl,Inside,SawyerW,1Fam,1Story,5,5,2004,2005,Gable,MetalSd,MetalSd,TA,PConc,553.4851305,513.4791791,635.9272602,Ex,Y,SBrkr,1646,0,1040,0.001999896,1,0,3,1,TA,5,0,1.998001449,829.5600373,Y,0,0,7,2007,WD ,Normal,115000
4868,2447,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,1Story,5,5,1994,1950,Gable,VinylSd,VinylSd,TA,PConc,509.0020278,76.66876565,865.7955239,TA,Y,SBrkr,864,0,864,1.001999826,1,0,3,1,TA,6,0,1.998001808,391.9271662,Y,0,0,6,2009,WD ,Normal,130000
4869,326,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,2004,1950,Gable,MetalSd,MetalSd,TA,CBlock,0.001137538,116.6513378,-142.4278071,TA,Y,SBrkr,1040,0,1092,0.001999873,1,0,3,1,TA,7,1,1.998003504,190.047377,Y,0,0,6,2009,WD ,Normal,150000
4870,2284,190,RM,6000,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,2004,1970,Gable,VinylSd,VinylSd,TA,PConc,608.386155,189.8099387,632.2241481,Ex,Y,SBrkr,672,0,1525,0.001999918,2,0,3,1,TA,6,0,-0.001998664,-0.0012455,Y,0,0,6,2007,WD ,Normal,130000
4873,1464,60,RL,3182,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1976,1978,Gable,HdBoard,Plywood,TA,CBlock,1076.110074,504.8094368,1167.342745,TA,Y,SBrkr,1728,0,1728,1.001999854,2,0,3,1,TA,5,1,1.998001508,414.9537599,Y,0,0,5,2007,WD ,Normal,170000
4874,27,90,RL,9600,Reg,Lvl,Inside,NAmes,Duplex,1Story,5,5,1976,2007,Gable,HdBoard,HdBoard,TA,CBlock,0.001059389,1854.186317,1396.148702,TA,Y,SBrkr,1080,0,1092,0.001999966,2,0,3,1,TA,8,0,1.998003583,413.8152395,Y,0,0,6,2009,WD ,Normal,140000
4876,378,20,RL,7692,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,1607.690719,442.0403299,1269.869595,Ex,Y,SBrkr,876,0,1456,1.001999478,2,0,3,1,Gd,6,1,2.998007942,620.8314712,Y,0,0,6,2007,WD ,Normal,175000
4877,27,120,RL,3907,IR1,Lvl,Inside,Crawfor,TwnhsE,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,588.5923968,491.267951,854.9273593,Ex,Y,SBrkr,1728,0,1728,0.001999522,2,0,3,1,Gd,6,1,1.998001332,388.2598551,Y,0,0,7,2009,WD ,Normal,170000
4878,754,20,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,1Story,6,5,1994,2003,Gable,VinylSd,VinylSd,TA,PConc,533.9545847,1709.087495,1273.114465,Ex,Y,SBrkr,1040,0,1040,0.001999954,2,0,3,1,TA,6,1,1.998004554,370.9856746,Y,0,0,7,2006,WD ,Normal,150000
4880,754,20,RL,3907,Reg,Lvl,Inside,NridgHt,1Fam,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,1668.567995,471.2097904,1247.4239,Ex,Y,SBrkr,1682,0,848,1.00199967,2,0,3,1,Gd,7,1,1.998002552,412.1952568,Y,0,0,6,2007,WD ,Normal,175000
4883,27,85,RL,7692,Reg,Lvl,Inside,NWAmes,1Fam,SFoyer,6,5,1968,1990,Hip,Plywood,Plywood,TA,CBlock,1040.606239,224.6849356,1199.031158,TA,Y,SBrkr,1728,0,848,1.00199975,2,0,3,1,TA,7,1,1.998003785,430.2411641,Y,0,0,6,2009,WD ,Normal,140000
4884,754,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,TA,PConc,0.001093735,1782.600941,1230.943418,Ex,Y,SBrkr,1728,0,1728,0.001999972,2,0,3,1,Gd,6,1,1.998003645,394.0777206,Y,0,0,6,2009,WD ,Normal,170000
4886,1464,60,RL,11650,Reg,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,TA,PConc,0.001073969,1041.894753,561.5326914,Ex,Y,SBrkr,864,0,1664,0.001999744,2,0,3,1,TA,7,1,1.998002235,379.8744077,Y,0,0,7,2007,WD ,Normal,181000
4887,208,20,RL,7692,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1950,1950,Gable,HdBoard,HdBoard,TA,PConc,0.001229743,126.7968577,-138.434334,Ex,Y,SBrkr,864,0,1040,1.001999606,1,0,3,1,Gd,7,1,1.998013853,390.5002826,Y,0,0,6,2008,WD ,Normal,115000
4888,1293,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1910,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001035962,168.1997894,-151.4211794,Gd,Y,SBrkr,672,0,894,0.0019994,1,0,3,1,TA,7,1,0.998006348,190.6295415,Y,0,0,7,2009,WD ,Normal,135000
4890,1293,70,RM,6000,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,5,2008,1950,Gable,HdBoard,HdBoard,TA,BrkTil,0.001171297,173.1300134,587.6730479,TA,Y,SBrkr,672,0,1525,1.001999671,2,0,3,1,TA,7,0,1.998001254,379.1094823,Y,0,0,5,2007,WD ,Normal,130000
4892,1293,70,RL,8400,Reg,Lvl,Inside,Crawfor,1Fam,2Story,6,5,1930,1950,Gable,Wd Sdng,Wd Sdng,TA,BrkTil,0.000949226,466.4172983,559.5933515,TA,Y,SBrkr,816,683,1092,0.001999852,2,0,4,1,TA,7,1,0.998003194,181.4221153,Y,0,0,7,2007,WD ,Normal,178000
4893,459,20,RL,10237,IR1,Lvl,Inside,Sawyer,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,1533.718214,499.7668187,1314.478628,Ex,Y,SBrkr,864,0,1040,1.001999136,2,0,3,1,Gd,7,0,2.998014676,619.6483857,Y,0,0,7,2008,WD ,Normal,140000
4895,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.7093995,488.895261,622.2116512,Ex,Y,SBrkr,864,0,2358,1.001999083,2,0,3,1,TA,5,0,1.998003059,378.5897287,Y,0,0,7,2007,WD ,Normal,158000
4897,754,20,RL,6000,IR1,Lvl,Inside,BrkSide,1Fam,1Story,8,5,1994,2006,Gable,VinylSd,VinylSd,Gd,PConc,1611.60053,798.4854491,1339.016884,Ex,Y,SBrkr,864,0,864,1.001999286,2,0,3,1,Gd,7,1,2.998017122,611.8320573,Y,0,0,6,2006,WD ,Normal,125000
4898,1097,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,553.0434406,490.3054527,620.9286239,Ex,Y,SBrkr,941,0,1456,0.001999103,2,0,3,1,TA,5,0,1.998003184,379.4083066,Y,0,0,7,2007,WD ,Normal,158000
4900,1464,60,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,TA,PConc,0.000973356,1092.109471,575.4801655,Ex,Y,SBrkr,832,0,1664,0.001999933,2,1,3,1,TA,7,1,1.998001884,373.6514305,Y,0,0,4,2009,WD ,Partial,181000
4901,378,60,RL,9600,Reg,Lvl,Inside,SawyerW,1Fam,2Story,7,5,2006,2004,Gable,VinylSd,VinylSd,Gd,PConc,0.001023504,424.7684205,578.5444845,Ex,Y,SBrkr,832,0,1092,0.001999786,2,1,3,1,Gd,6,0,1.998000969,375.4837829,Y,0,0,8,2007,WD ,Normal,150000
4903,839,20,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1970,1970,Gable,Wd Sdng,VinylSd,TA,CBlock,943.8169868,122.9984979,652.4349274,TA,Y,SBrkr,1394,0,1040,1.001999969,1,1,3,1,TA,6,0,1.99800311,895.1346178,Y,0,0,6,2008,WD ,Normal,115000
4904,632,20,RL,6240,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1968,2008,Gable,VinylSd,VinylSd,TA,CBlock,522.8526472,492.4756177,599.1065768,Ex,Y,SBrkr,864,0,864,0.001998482,1,0,3,1,TA,5,0,0.99800154,191.91586,Y,0,0,5,2007,WD ,Normal,140000
4905,378,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.0588085,489.7912871,620.4390912,Ex,Y,SBrkr,941,0,1456,1.001999312,2,0,3,1,TA,5,0,1.998003134,378.8586249,Y,0,0,7,2007,WD ,Normal,158000
4906,2284,50,RM,6000,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,6,6,1948,1950,Gable,MetalSd,MetalSd,TA,CBlock,537.9772648,476.9597481,577.1671854,Ex,Y,SBrkr,936,0,1040,0.001999585,1,0,3,1,TA,6,0,1.998002699,384.676062,Y,0,0,7,2009,WD ,Normal,140000
4907,2902,20,RL,6120,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,5,1950,1950,Gable,Wd Sdng,MetalSd,TA,PConc,0.001061177,155.7004252,-147.322065,TA,Y,FuseA,816,0,1040,0.001999815,1,0,3,1,TA,7,1,0.998001109,181.7987954,Y,0,0,7,2006,WD ,Normal,153000
4908,2163,20,RL,9600,Reg,Lvl,CulDSac,SawyerW,1Fam,1Story,5,5,1994,1950,Gable,VinylSd,VinylSd,TA,PConc,548.2951652,764.1819913,621.4839524,Ex,Y,SBrkr,864,0,1040,0.001999716,2,0,3,1,TA,5,0,1.998002573,183.4143493,Y,0,0,8,2007,WD ,Normal,153000
4909,1293,160,RL,8400,Reg,Lvl,Inside,MeadowV,1Fam,1Story,5,5,1966,1950,Gable,VinylSd,VinylSd,TA,CBlock,493.2354955,199.3698811,582.0362424,Ex,Y,SBrkr,1040,0,1092,0.00199973,2,0,3,1,TA,6,0,1.998002156,402.5610028,Y,0,0,5,2008,WD ,Normal,130000
4910,2284,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,1970,2002,Gable,VinylSd,VinylSd,TA,PConc,589.1047357,1790.739574,1262.656026,Ex,Y,SBrkr,864,0,1040,0.001999839,2,0,3,1,Gd,7,1,1.998016609,417.9613352,Y,0,0,6,2009,WD ,Normal,131000
4913,754,20,RL,6000,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1962,1950,Gable,VinylSd,VinylSd,TA,CBlock,940.7149604,509.5964951,898.3196561,TA,Y,SBrkr,864,0,864,0.001997045,2,0,3,1,TA,5,1,0.998008968,186.9580063,Y,0,0,7,2008,WD ,Normal,110000
4914,1027,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1968,1950,Gable,VinylSd,VinylSd,TA,PConc,0.001232149,155.3525039,-134.6896541,TA,Y,FuseA,864,0,864,0.001999782,1,0,3,1,TA,5,0,-0.001999003,-0.001747148,Y,0,0,7,2006,WD ,Normal,145000
4915,378,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,555.8370115,493.1074351,620.9767133,Ex,Y,SBrkr,941,0,848,1.001999002,2,0,3,1,TA,5,0,1.998003794,379.950678,Y,0,0,7,2006,WD ,Normal,158000
4917,754,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,482.115035,841.6589252,618.5803928,Ex,Y,SBrkr,864,0,1092,0.001998638,2,0,3,1,Gd,7,1,1.998003008,394.6320168,Y,0,0,6,2007,WD ,Normal,140000
4919,2284,90,RL,1680,Reg,Lvl,Inside,NAmes,Duplex,1Story,5,5,2004,1977,Gable,MetalSd,MetalSd,TA,CBlock,594.8466072,864.3653463,948.5239344,TA,Y,SBrkr,672,0,1092,0.001999943,1,0,3,1,TA,6,0,0.99800082,206.1070679,Y,0,0,6,2008,WD ,Normal,130000
